Tweet,HS,Abusive,HS_Individual,HS_Group,HS_Religion,HS_Race,HS_Physical,HS_Gender,HS_Other,HS_Weak,HS_Moderate,HS_Strong,clean_text
dengan kekuatan ekonomi kita sekarang kalau kita punya daerah reklamasi distrik bisnis dan pelabuhan bersebelahan lonjakan ekonomi kita akan fenomenal pertumbuhan bahkan lebih dan ihsg bukan tidak mungkin,0,0,0,0,0,0,0,0,0,0,0,0,dengan kekuatan ekonomi kita sekarang kalau kita punya daerah reklamasi distrik bisnis dan pelabuhan bersebelahan lonjakan ekonomi kita akan fenomenal pertumbuhan bahkan lebih dan indeks harga saham gabungan bukan tidak mungkin
ahahahaha alah bodo takot iv ekgy ye suh mu nyanyi kagu klok je odo,0,1,0,0,0,0,0,0,0,0,0,0,haha alah bodoh takut iv ekgy iya suh mu nyanyi kagu kalo je odo
si penghina al qur an harus dipenjara penjarakan ahok penjarakan ahok,1,0,1,0,1,0,0,0,0,1,0,0,sih penghina al qur an harus di penjara penjarakan ahok penjarakan ahok
dan kamu pasti penganut islam garis keras kan ngomongmu kelihatan mendem kencing onta,1,1,1,0,1,0,0,0,0,1,0,0,dan kamu pasti penganut islam garis keras kan omongmu kelihatan mendem kencing
yang beragama islam jangan lupa rokaat nya jangan malas an ya,0,0,0,0,0,0,0,0,0,0,0,0,yang beragama islam jangan lupa rakaat nya jangan malas an ya
mumpung gua lagi kagak puasa lu ngentod,1,1,1,0,0,0,0,1,0,1,0,0,mumpung gue lagi tidak puasa kamu ngentot
pdip gencar trus serang kpk bubarkan pdip dukung jokowi jokowiagain jokowiagain,1,0,0,1,0,0,0,0,1,0,1,0,partai demokrasi indonesia perjuangan gencar terus serang komisi pemberantasan korupsi bubarkan partai demokrasi indonesia perjuangan dukung jokowi jokowi lagi jokowi lagi
artinya bank dunia percaya kpd indonesia semakin besar utang indonesia akan semakin bagus kalau digunakan untuk pembangunan agar kalau indonesia kelak berganti rezim rezim tersebut akan berpikir ulang untuk korupsi krn indonesia hrs bayar,0,0,0,0,0,0,0,0,0,0,0,0,artinya bank dunia percaya kepada indonesia semakin besar utang indonesia akan semakin bagus kalau digunakan untuk pembangunan agar kalau indonesia kelak berganti tersebut akan berpikir ulang untuk korupsi karena indonesia harus bayar
ganti nama aja biar cocok dng yg sering keluar dr mulut sampaen tuh onta kencing juga blh,1,1,1,0,0,0,0,0,1,1,0,0,ganti nama saja biar cocok dengan yang sering keluar dari mulut sampan itu kencing juga boleh
asyik dekat dengan ulama,0,0,0,0,0,0,0,0,0,0,0,0,asyik dekat dengan ulama
ini mantul mantap betul siapa bilng pemerintah anti islam nihh ini neehh buktinya justru semakin dekat dengan para ulama dan santri,0,0,0,0,0,0,0,0,0,0,0,0,ini mantap betul mantap betul siapa bilang pemerintah anti islam nih ini nih buktinya justru semakin dekat dengan para ulama dan santri
hanya di era saja ketika komunis dibiarkan berkembang,1,0,1,0,0,1,0,0,0,1,0,0,hanya di era saja ketika dibiarkan berkembang
kukira cuma prabowo paling lucu ngelawak lwat novel fiksi ghost fleet lbih lucu zul tpi jg palimg bego,1,1,1,0,0,0,0,0,1,1,0,0,aku kira cuma prabowo paling lucu melawak lewat novel fiksi ghost fleet lebih lucu zul tetapi juga paling
sekolah disana hrs jd antek uncle sam bro kurikulum wajib trump slh pemegang saham freepo mcmoran inc,0,0,0,0,0,0,0,0,0,0,0,0,sekolah di sana harus jadi paman sama bro kurikulum wajib trump salah pemegang saham freepo mcmoran incorporate
gara gara presiden skrang ini planga plongo ya kyai,1,1,1,0,0,0,0,0,1,1,0,0,gara gara presiden sekarang ini plonga plongo ya kiai
iya win kayak ada kerajaan dan kayak ada komunis gt gasih wkwk,0,0,0,0,0,0,0,0,0,0,0,0,iya menang kayak ada kerajaan dan kayak ada begitu enggak sih wkwk
identifikasi lgbt merupakan singkatan dari lesbi gay bisexual dan transgender lgbt merupakan sebuah bentuk kelainan atau problem psikolog dan sosial dapat kita lihat bahwasannya lgbt merupakan suatu gejala yang disengaja atau di buat,0,0,0,0,0,0,0,0,0,0,0,0,identifikasi merupakan singkatan dari bisexual dan merupakan sebuah bentuk kelainan atau problem psikolog dan sosial dapat kita lihat bahwasanya merupakan suatu gejala yang disengaja atau di buat
emosi gua sama loey hyung anjir gua dah mikir keras maksud eventnya apa sampe tepelongo bego malah diakhir dia cuma bilang ini semua cuma mimpi anjir emosi pangeran,1,1,1,0,0,0,0,0,1,1,0,0,emosi gue sama loey hyung gue sudah pikir keras maksud acaranya apa sampai terperanjat malah diakhir dia cuma bilang ini semua cuma mimpi emosi pangeran
soign adalah restoran yang memegang konsep diversity yaitu dengan menggabungkan budaya korea dengan makanan makanan internasional lainnya seperti paris italia dan amerika picture below,0,0,0,0,0,0,0,0,0,0,0,0,soign adalah restoran yang memegang konsep diversity yaitu dengan menggabungkan budaya korea dengan makanan makanan internasional lainnya seperti paris italia dan amerika picture below
monyet langka dan ekor kukang diselamatkan saat sedang diperjualbelikan via online url,0,0,0,0,0,0,0,0,0,0,0,0,langka dan ekor kukang diselamatkan saat sedang diperjualbelikan via online uniform resource locator
sebagai contoh sederhana ada huria kristen batak protestan hkbp yg menambahkan kata batak saya percaya umat kristiani melihat saudara mereka seiman tsb tetap kristen protestan meski hkbp mengakomodir bahasa budaya batak demikian juga d,0,0,0,0,0,0,0,0,0,0,0,0,sebagai contoh sederhana ada huria kristen batak protestan huria kristen batak protestan yang menambahkan kata batak saya percaya umat kristiani melihat saudara mereka seiman tersebut tetap kristen protestan meski huria kristen batak protestan mengakomodir bahasa budaya batak demikian juga di
ganyang pki musnahkan,1,0,0,1,0,1,0,0,0,0,0,1,ganyang partai komunis indonesia musnahkan
islam nusantara ntar muncul kristen nusantara hindu nusantara budha nusantara nusantara sekarepmu la,0,0,0,0,0,0,0,0,0,0,0,0,islam nusantara nanti muncul kristen nusantara hindu nusantara buddha nusantara nusantara semaumu lah
nyesel nya lebih makan tai tw gini mending gk usa,0,1,0,0,0,0,0,0,0,0,0,0,menyesal nya lebih makan tau begini mending tidak united state of america
ya allah untungnya lagi nggak di kosan kak semoga isi nya bukan bom beneran ya huhu aku ikutan ngeri,0,0,0,0,0,0,0,0,0,0,0,0,ya allah untungnya lagi enggak di indekos kak semoga isi nya bukan bom benaran ya huhu aku ikutan ngeri
gubernur dki jakarta pak anies baswedan mendapat kehormatan bertemu dan sholat jum at bersama presiden erdogan,0,0,0,0,0,0,0,0,0,0,0,0,gubernur daerah khusus ibukota jakarta pak anies baswedan mendapat kehormatan bertemu dan salat jum at bersama presiden erdogan
matanajwadebatjakarta kalau untuk urusan bacot memang anis nya juaranya memang kita bakal makan bacot di jakarta haha paslon yg aneh gede bacot doang,1,1,1,0,0,0,0,0,1,1,0,0,mata najwa debat jakarta kalau untuk urusan memang anis nya juaranya memang kita bakal makan di jakarta haha pasangan calon yang aneh gede doang
itu adalah ungkapan sayang seperti kata punya url,0,0,0,0,0,0,0,0,0,0,0,0,itu adalah ungkapan sayang seperti kata punya uniform resource locator
belajar agama or islam jika belajar islam percaya adam nabi jadi dungu nyembah allah swt benci kafir jadi biadab,1,1,0,1,1,0,0,0,0,0,1,0,belajar agama orang islam jika belajar islam percaya adam nabi jadi menyembah allah subhanahu wa taala benci jadi biadab
lagu ari lasso silit memang,1,1,1,0,0,0,0,0,1,1,0,0,lagu ari lasso memang
agar terpilih menjadi presiden capres itu harus berjanji akan me foll back seluruh rakyat indonesia dijamin dipilih,0,0,0,0,0,0,0,0,0,0,0,0,agar terpilih menjadi presiden calon presiden itu harus berjanji akan me foll back seluruh rakyat indonesia dijamin dipilih
mudah an ada anak atau keluarga dekatmu yg jadi pecun dan pecandu narkoba supaya anda sadar dan paham mengapa tenpat spt alexis harus di tutup,0,1,0,0,0,0,0,0,0,0,0,0,mudah an ada anak atau keluarga dekatmu yang jadi dan pecandu narkoba supaya anda sadar dan paham mengapa tenpat surat pemberitahuan tahunan alexis harus di tutup
emang saya setan kok bikin penasaran hahaha,0,1,0,0,0,0,0,0,0,0,0,0,memang saya kok bikin penasaran haha
gue sekelompok bertujuh gue sendiri dari fakultas ekonomi dan gue sendiri yg non muslim gue akan pergi mengabdi di kab sukabumi kaki gunung pangrango dan gue udah cek gereja katolik terdekat menit dari desa gue,0,0,0,0,0,0,0,0,0,0,0,0,gue sekelompok bertujuh gue sendiri dari fakultas ekonomi dan gue sendiri yang non muslim gue akan pergi mengabdi di kabupaten sukabumi kaki gunung pangrango dan gue sudah cek gereja katolik terdekat menit dari desa gue
bila mok antek tok bila mok kurus tok,0,0,0,0,0,0,0,0,0,0,0,0,bila mok tok bila mok kurus tok
barel ada dugaan bom banyak tim gegana,0,0,0,0,0,0,0,0,0,0,0,0,barel ada dugaan bom banyak tim gegana
gatel say pngen disruduk kontol retweet sayang yg pngen kuy url,0,1,0,0,0,0,0,0,0,0,0,0,gatal sayang ingin diseruduk retweet sayang yang ingin ayo uniform resource locator
namanya jg kecebong anaknya kodok skrg bapak nya jg presiden hadekh presiden planga plongo,1,1,0,1,0,0,0,0,1,0,1,0,namanya juga kecebong anaknya kodok sekarang bapak nya juga presiden aduh presiden plonga plongo
ternyata jokowi komunis lengserkan url,1,0,1,0,0,1,0,0,0,0,0,1,ternyata jokowi lengserkan uniform resource locator
yang melaporkan rg menistakan agama bukan orang orang yang sejak awal menunjuk diri sebagai garda utama pembela agama munafik beradu akrobat dengan munafik lainnya,1,1,0,1,1,0,0,0,0,0,1,0,yang melaporkan rg menistakan agama bukan orang orang yang sejak awal menunjuk diri sebagai garda utama pembela agama beradu akrobat dengan lainnya
ruhut tambah gila tun,1,1,1,0,0,0,0,0,1,1,0,0,ruhut tambah tun
hahahahahha ga beda sama sanjungan mereka si babi jijik ehhh bibib rijik wkwkwkwk,1,1,1,0,0,0,0,0,1,1,0,0,haha tidak beda sama sanjungan mereka sih eh habib rizieq wkwk
cocot comberan tai,1,1,0,1,0,0,0,0,1,0,1,0,comberan
ngakak rupiah melemah warganet gak ada berita begini di metro tv,1,0,0,1,0,0,0,0,1,0,1,0,tertawa rupiah melemah warganet tidak ada berita begini di metro televisi
mnet tuh emg bangsad,1,1,1,0,0,0,0,0,1,1,0,0,music network itu memang bangsat
jokowi pilihan pasti capres itu tidak musti bongkar pasang isi lobang congklak karena presiden tidak boleh coba coba supaya pikiran lurus negeri terurus pilihan pada,0,0,0,0,0,0,0,0,0,0,0,0,jokowi pilihan pasti calon presiden itu tidak harus bongkar pasang isi lobang congklak karena presiden tidak boleh coba coba supaya pikiran lurus negeri terurus pilihan pada
mas sehat emang e aku edan,0,1,0,0,0,0,0,0,0,0,0,0,mas sehat memang e aku
emang jablay kan ga modal ga mau usaha,1,1,1,0,0,0,0,0,1,1,0,0,memang kan tidak modal tidak mau usaha
kaum kapir semakin radikal menyerang pusat pertahanan umat islam kaum kapir percaya dg otak junk food nya yg kapasitasnya zero adu domba kaum kapir,1,1,0,1,1,0,0,0,0,0,1,0,kaum kafir semakin radikal menyerang pusat pertahanan umat islam kaum kafir percaya dengan otak junk food nya yang kapasitasnya zero adu domba kaum kafir
gue lebih milih langsung nyebut siapa gue dari mana gue dan apa keperluan gue ketika whatsapp orang untuk pertama kalinya,0,0,0,0,0,0,0,0,0,0,0,0,gue lebih memilih langsung menyebut siapa gue dari mana gue dan apa keperluan gue ketika whatsapp orang untuk pertama kalinya
jika ikuti si garong maka ajaran agama berdasar fiksi,0,0,0,0,0,0,0,0,0,0,0,0,jika ikuti sih garong maka ajaran agama berdasar fiksi
siapapun u apalagi yg mentil ntu sm goblok tolol bin bahlul onta kampret,1,1,1,0,0,0,0,0,1,1,0,0,siapapun kamu apalagi yang mentil itu sama bin bahlul
picek mata lu,1,1,1,0,0,0,1,0,0,1,0,0,mata kamu
memang salah satu turunan nya juga cebong kampret definisinya komplotan penyebar hoax yg koar koar sambil mencret,1,1,0,1,0,0,0,0,1,0,1,0,memang salah satu turunan nya juga definisinya komplotan penyebar hoaks yang koar koar sambil mencret
terharu aku baca tweet dari dan tak kira jantina bangsa dan agama bersatu untuk selamatkan malaysia semoga perjalanan pergi dan balik kalian selamat god bless,0,0,0,0,0,0,0,0,0,0,0,0,terharu aku baca twit dari dan tak kira jantina bangsa dan agama bersatu untuk selamatkan malaysia semoga perjalanan pergi dan balik kalian selamat god bless
bertahun di katain cebong jokodok pki kafir dongo santai aja tuh knp musti panik ya si doi di panggil kampret,1,1,1,0,0,0,0,0,1,1,0,0,bertahun di ejek jokowi kodok partai komunis indonesia dongok santai saja itu kenapa harus panik ya sih dia di panggil
warga baduy setelah selesai memperingati tradisi seba di pendopo pemkab lebak akan dilanjutkan kembali bertemu dengan gubernur banten wahidin halim hari ini sabtu dw,0,0,0,0,0,0,0,0,0,0,0,0,warga badui setelah selesai memperingati tradisi seba di pendopo pemerintah kabupaten lebak akan dilanjutkan kembali bertemu dengan gubernur banten wahidin halim hari ini sabtu dw
nyang nepu jamangah triliun itu juga vasti antek jokowi,1,0,0,1,0,0,0,0,1,0,1,0,yang empu jemaah triliun itu juga pasti jokowi
lo punya quota ga lo serching ya nyet brp nyawa yg melayang oleh rezim orba jangan kuota lo pk buat search bokep aj biar otak lo ga kebalik kek kampret bny baca buka wawasan,1,1,1,0,0,0,0,1,0,1,0,0,kamu punya kuota tidak kamu searching ya monyet berapa nyawa yang melayang oleh orde baru jangan kuota kamu pak buat cari saja biar otak kamu tidak kebalik kayak bothnewyear baca buka wawasan
pdip itu partainya preman komunis maling rasis koruptor penipu pdip tempat ngumpul nya org amoral,1,1,0,1,0,1,0,0,0,0,1,0,partai demokrasi indonesia perjuangan itu partainya preman maling racist koruptor penipu partai demokrasi indonesia perjuangan tempat berkumpul nya orang amoral
keliatan banget bego nya mpok silvy and agus,1,1,1,0,0,0,0,0,1,1,0,0,kelihatan banget nya empok silvy and agus
sering kepedean bgt emang gue ya najis,0,1,0,0,0,0,0,0,0,0,0,0,sering kepedean banget memang gue ya
ya ampun gue bersyukur banget punya onta perhatian banget kan,0,1,0,0,0,0,0,0,0,0,0,0,ya ampun gue bersyukur banget punya perhatian banget kan
kalau pki bunuh orang islam itu karena mereka anti agama tapi kalu orang islam bantai pki itu karena jihad membela diri pki yang memulai,1,0,0,1,0,1,0,0,0,0,1,0,kalau partai komunis indonesia bunuh orang islam itu karena mereka anti agama tapi kalau orang islam bantai partai komunis indonesia itu karena jihad membela diri partai komunis indonesia yang memulai
naon atuhlah sudah nete aja dulu yg benar gblg,1,1,1,0,0,0,0,1,0,1,0,0,apa atuhlah sudah saja dulu yang benar goblok
yg milih cebong kyai cebong sep abu janda al kampret,1,1,1,0,1,0,0,0,0,1,0,0,yang memilih kiai sep abu janda al
berharap rizieq shihab pulang hadapi kasus hukumnya itu ibarat buat orang orangan sawah lalu ditaruh di laut sia sia pecun dang brengsek itu harusnya dijemput paksa kecuali polisi memang takut pada pengikutnya,1,1,1,0,0,0,0,1,0,1,0,0,berharap rizieq shihab pulang hadapi kasus hukumnya itu ibarat buat orang orangan sawah lalu ditaruh di laut kamu kamu dang berengsek itu harusnya dijemput paksa kecuali polisi memang takut pada pengikutnya
yoongi soalnya temen bilang kalo gue senyum suka sampe keliatan gusi trs sipit gt,0,0,0,0,0,0,0,0,0,0,0,0,yoongi soalnya teman bilang kalau gue senyum suka sampai kelihatan gusi terus begitu
pas kasus bom surabaya kmrn doi ngepost positif dukung tni polri dan ngecam bgt teroris itu selain doi gw ada jg liat cewek cadaran ngejar oppa korea di airpo wqwqwq jadi sama aja sik bagi gw cewek cadaran ada yg fanatik bgt dan ada yg cm penamp,0,0,0,0,0,0,0,0,0,0,0,0,pas kasus bom surabaya kemarin dia ngepost positif dukung tentara nasional indonesia kepolisian republik indonesia dan mengecam banget teroris itu selain dia gue ada juga lihat cewek cadaran mengejar oppa korea di airpo wkwk jadi sama saja sih bagi gue cewek cadaran ada yang fanatik banget dan ada yang cuma penamp
aksi drummer cilik aisya soraya zahra di hadapan ketua umum dpp partai golkar airlangga hartarto menteri perindustrian dan ketua partai golkar prov bengkulu rohidin mersyah plt gubernur,0,0,0,0,0,0,0,0,0,0,0,0,aksi drummer cilik aisya soraya zahra di hadapan ketua umum dasar pengenaan pajak partai golkar airlangga hartarto menteri perindustrian dan ketua partai golkar provinsi bengkulu rohidin mersyah plt gubernur
galakin lagi doong katanya pribumi yang punya negeri teriak usang aseng oseng giliran berhadap hadapan langsung sama usang aseng asing oseng loyo,1,0,1,0,0,0,0,0,1,1,0,0,galakin lagi dong katanya pribumi yang punya negeri teriak usang asing gongseng giliran berhadap hadapan langsung sama usang asing gongseng loyo
setelah pki ditumpas habis maka proyek dilanjutkan ke umat islam amerika usai perang dingin maka musuh selanjutnya adalah islam menunggu di neraka,0,0,0,0,0,0,0,0,0,0,0,0,setelah partai komunis indonesia ditumpas habis maka proyek dilanjutkan ke umat islam amerika usai perang dingin maka musuh selanjutnya adalah islam menunggu di neraka
nah lo,0,0,0,0,0,0,0,0,0,0,0,0,nah kamu
silit cok,0,1,0,0,0,0,0,0,0,0,0,0,cok
kebiasaan yang bisa merugikan kesehatan rambut dan kulit kepala via,0,0,0,0,0,0,0,0,0,0,0,0,kebiasaan yang bisa merugikan kesehatan rambut dan kulit kepala via
special post for pigijo halo teman facebook yuk mampir di tulisan terbaru saya tentang jelajah pelosok indonesia saya membahas tentang pesona budaya dan,0,0,0,0,0,0,0,0,0,0,0,0,spesial post for pigijo halo teman facebook yuk mampir di tulisan terbaru saya tentang jelajah pelosok indonesia saya membahas tentang pesona budaya dan
sikap apa emang yg diharapkan soal papua lgbt dan hak hak sipil berani bilang pki gak bersalah papua berhak merdeka lgbt harus dihargai eksistensi hak nya hak sipil harus dipenuhi boleh aja orang bebas bersikap bergantung,0,0,0,0,0,0,0,0,0,0,0,0,sikap apa memang yang diharapkan soal papua dan hak hak sipil berani bilang partai komunis indonesia tidak bersalah papua berhak merdeka harus dihargai eksistensi hak nya hak sipil harus dipenuhi boleh saja orang bebas bersikap bergantung
congor baginda apa paham arti mengedepankan dialog baginda cm paham fulus ngaceng,1,1,1,0,0,0,0,1,0,1,0,0,baginda apa paham arti mengedepankan dialog baginda cuma paham fulus
oiya ada taun tuh berarti rata nya termasuk tahun bulan rejim skrng,0,0,0,0,0,0,0,0,0,0,0,0,oh iya ada tahun itu berarti rata nya termasuk tahun bulan sekarang
hallo bu dokter yg ada persekusi muslim di papua persekusi trhadap uas di bali fh di manado mayoritas modal thd minoritas uang di nkri bukan mayoritas muslimmepersekusi minoritas cina kristen dll,0,0,0,0,0,0,0,0,0,0,0,0,halo bu dokter yang ada persekusi muslim di papua persekusi terhadap ujian akhir semester di bali fh di manado mayoritas modal terhadap minoritas uang di negara kesatuan republik indonesia bukan mayoritas muslim mempersekusi minoritas cina kristen dan lain lain
