Tweet,HS,Abusive,HS_Individual,HS_Group,HS_Religion,HS_Race,HS_Physical,HS_Gender,HS_Other,HS_Weak,HS_Moderate,HS_Strong,clean_text
kita habis habisan saja bang usir cina dari nusantara merekalah racun akidah tukang sogok kristenisasi pelacur minuman keras,1,1,0,1,1,1,0,1,0,0,0,1,kita habis habisan saja bang usir cina dari nusantara merekalah racun akidah tukang sogok kristenisasi pelacur minuman keras
haha dia lagi media belum dasar tempurung dongok,1,1,0,1,0,0,0,0,1,0,1,0,haha dia lagi media belum dasar tempurung dongok
iya eh sumpah awalnya tuth sedikit doang diujung menyadarinya pas pulang dari patbingsoo pas aku bangun sahur sudah telepon genggam,0,1,0,0,0,0,0,0,0,0,0,0,iya eh sumpah awalnya tuth sedikit doang diujung menyadarinya pas pulang dari patbingsoo pas aku bangun sahur sudah telepon genggam
melina berarti pernah main adalah,0,0,0,0,0,0,0,0,0,0,0,0,melina berarti pernah main adalah
teman hamil di luar nikah suaminya adik kelas gue dan di di o pas gue sudah lulus dari waktu wisuda sudah ada orang tua murid yang berasa itu perut melendung bukan karena sempat dibecandai juga kalau dia hamil eh taunya benaran sekarang sudah lahiran ya sama,0,0,0,0,0,0,0,0,0,0,0,0,teman hamil di luar nikah suaminya adik kelas gue dan di di o pas gue sudah lulus dari waktu wisuda sudah ada orang tua murid yang berasa itu perut melendung bukan karena sempat dibecandai juga kalau dia hamil eh taunya benaran sekarang sudah lahiran ya sama
gue kasihan kes sama oposisi makin ke sini iya malah jadi bolot soal hitung menghitung sri mulyani adalah memang suhu iya boleh dibilang kelas dunia uniform resource locator,1,1,0,1,0,0,1,0,0,0,1,0,gue kasihan kes sama oposisi makin ke sini iya malah jadi bolot soal hitung menghitung sri mulyani adalah memang suhu iya boleh dibilang kelas dunia uniform resource locator
kayak ayam kelaparan semua dimakan karet batu dan sebagainya aduh,0,0,0,0,0,0,0,0,0,0,0,0,kayak ayam kelaparan semua dimakan karet batu dan sebagainya aduh
tasik chini yang diiktiraf rizab biosfera oleh unesco sesungguhnya kayak dengan khazanah alam semula jadi flora fauna namun sejak persekitaran kawasan itu semakin terpengaruh akibat kegiatan pembalakan pelombongan perladangan yang tidak ter,0,0,0,0,0,0,0,0,0,0,0,0,tasik chini yang diiktiraf rizab biosfera oleh unesco sesungguhnya kayak dengan khazanah alam semula jadi flora fauna namun sejak persekitaran kawasan itu semakin terpengaruh akibat kegiatan pembalakan pelombongan perladangan yang tidak ter
selain karena kesalahan membawa ayat agama tetapi ahok juga tidak pernah spesifik bilang ulama tetapi kenapa juga dituduhkan menghina ulama juga mohon pencerahan,0,0,0,0,0,0,0,0,0,0,0,0,selain karena kesalahan membawa ayat agama tetapi ahok juga tidak pernah spesifik bilang ulama tetapi kenapa juga dituduhkan menghina ulama juga mohon pencerahan
mereka siang malam maki ulama kita nongkrong media sosial ulama penista agama yang sombongnya meminta ampun,1,1,0,1,1,0,0,0,0,0,1,0,mereka siang malam maki ulama kita nongkrong media sosial ulama penista agama yang sombongnya meminta ampun
ada gila mengamuk membela sih penista agama haha,1,1,1,0,1,0,0,1,0,1,0,0,ada gila mengamuk membela sih penista agama haha
masih no,0,0,0,0,0,0,0,0,0,0,0,0,masih no
mas saya bertanya hanzola jangan ikutan marah dong dia yang komen akidah islam tidak sama dengan katolik yang bisa pakai inkulturasi jadi harus dengan kekerasan kan budaya dikalahkan,0,0,0,0,0,0,0,0,0,0,0,0,mas saya bertanya hanzola jangan ikutan marah dong dia yang komen akidah islam tidak sama dengan katolik yang bisa pakai inkulturasi jadi harus dengan kekerasan kan budaya dikalahkan
he he kalau sudah begini orang lain disalahkan kasih tahu teman jangan semua orang dan bahkan sesama muslim dibilang,0,0,0,0,0,0,0,0,0,0,0,0,he he kalau sudah begini orang lain disalahkan kasih tahu teman jangan semua orang dan bahkan sesama muslim dibilang
sudah lagi bencoooooooonnnnnnggggg,1,1,1,0,0,0,0,1,0,1,0,0,sudah lagi bencoooooooonnnnnnggggg
haha ini masih sebarisan yang panik gerindra pada berkoalisi jadi berusaha memecah koalisi lawan jokowi panik ya asal bunyi begini anak sekolah dasar bisa jawab kalau susilo bambang yudhoyono dibalik jokowi tak sulit agus harimurti yudhoyono jadi calon wakil presiden jokowi kebagian menteri tidak bakal saling sindir dan lain lain,0,0,0,0,0,0,0,0,0,0,0,0,haha ini masih sebarisan yang panik gerindra pada berkoalisi jadi berusaha memecah koalisi lawan jokowi panik ya asal bunyi begini anak sekolah dasar bisa jawab kalau susilo bambang yudhoyono dibalik jokowi tak sulit agus harimurti yudhoyono jadi calon wakil presiden jokowi kebagian menteri tidak bakal saling sindir dan lain lain
seumur nyunyuhun hulu di ajar mengaji sudah seberapa guru can pernah guru mengaji aku berbicara ada islam nusantara dan keur aku kecil nu sana gas ada kiwari jaman pak deh joko muncul islam macam senam na segala,0,0,0,0,0,0,0,0,0,0,0,0,seumur nyunyuhun hulu di ajar mengaji sudah seberapa guru can pernah guru mengaji aku berbicara ada islam nusantara dan keur aku kecil nu sana gas ada kiwari jaman pak deh joko muncul islam macam senam na segala
kira ekspresi pas kaget nya bagaimana ya teriak ayam ayam apa,0,0,0,0,0,0,0,0,0,0,0,0,kira ekspresi pas kaget nya bagaimana ya teriak ayam ayam apa
ppp gelar musyawarah nasional alim ulama bahas calon wakil presiden jokowi,0,0,0,0,0,0,0,0,0,0,0,0,ppp gelar musyawarah nasional alim ulama bahas calon wakil presiden jokowi
hati memang perlu di bubarkan,1,0,0,1,0,0,0,0,1,0,0,1,hati memang perlu di bubarkan
memang kontol ini indihome,1,1,0,1,0,0,0,1,0,0,1,0,memang kontol ini indihome
apa boleh aku simpulkan semua pada cuci tangan mencari selamat sendiri ya berengsek uniform resource locator,0,1,0,0,0,0,0,0,0,0,0,0,apa boleh aku simpulkan semua pada cuci tangan mencari selamat sendiri ya berengsek uniform resource locator
ayo adakan referendum bubarkan dewan perwakilan rakyat ri atau komisi pemberantasan korupsi,1,0,0,1,0,0,0,0,1,0,0,1,ayo adakan referendum bubarkan dewan perwakilan rakyat ri atau komisi pemberantasan korupsi
cina kembali gelontorkan dana ke filipina untuk perang marawi uniform resource locator uniform resource locator,1,0,0,1,0,1,0,0,0,0,1,0,cina kembali gelontorkan dana ke filipina untuk perang marawi uniform resource locator uniform resource locator
pembacaan pancasila dalam setiap upacara tak masalah diganti syahadat negara kesatuan republik indonesia yang berisi inti dari pancasila,1,0,0,1,1,0,0,0,0,0,1,0,pembacaan pancasila dalam setiap upacara tak masalah diganti syahadat negara kesatuan republik indonesia yang berisi inti dari pancasila
koar mengakui anti asing cuma ada pas pilihan kepala daerah atau pemilihan presiden saja,0,0,0,0,0,0,0,0,0,0,0,0,koar mengakui anti asing cuma ada pas pilihan kepala daerah atau pemilihan presiden saja
orang kristen belum tentu orang percaya tetapi orang percaya sudah pasti orang kristen,0,0,0,0,0,0,0,0,0,0,0,0,orang kristen belum tentu orang percaya tetapi orang percaya sudah pasti orang kristen
untuk pemerintah tongkol dan polisi tongkol yang penting ulama dikasuskan iya ken,1,1,0,1,1,0,0,0,0,0,1,0,untuk pemerintah tongkol dan polisi tongkol yang penting ulama dikasuskan iya ken
negeri para korup diasuh cina uniform resource locator,1,1,0,1,0,1,0,0,0,0,1,0,negeri para korup diasuh cina uniform resource locator
hidup cina hypertext transfer protocol over secure socket layer t co b rhevkrxl,1,0,0,1,0,1,0,0,0,0,1,0,hidup cina hypertext transfer protocol over secure socket layer t co b rhevkrxl
dowoon lah jadi kayak keren meminta ditabok begitu enggak sih,0,1,0,0,0,0,0,0,0,0,0,0,dowoon lah jadi kayak keren meminta ditabok begitu enggak sih
ternyata juga bisa menangis,0,0,0,0,0,0,0,0,0,0,0,0,ternyata juga bisa menangis
kamu nya lah yang itu,1,1,1,0,0,0,0,1,0,1,0,0,kamu nya lah yang itu
jgb mimpi pak kalau kroco kroco bapak inginnya impor padahal stok banyak,1,0,1,0,0,0,0,0,1,1,0,0,jgb mimpi pak kalau kroco kroco bapak inginnya impor padahal stok banyak
sensitif amat jadi manusia menyatukan semua elemen lintas agama tidak salah itu bukannya yang kemarin yang demo tandingan berasal dari semua lintas agama budaya dan adat berarti masih kecil dong kakak,1,0,1,0,0,0,0,0,1,1,0,0,sensitif amat jadi manusia menyatukan semua elemen lintas agama tidak salah itu bukannya yang kemarin yang demo tandingan berasal dari semua lintas agama budaya dan adat berarti masih kecil dong kakak
teriaki ombudsman dan ombudsman kaleng uniform resource locator,1,1,0,1,0,0,0,1,0,0,1,0,teriaki ombudsman dan ombudsman kaleng uniform resource locator
dianya berlaku itu akhirnya sampai ke pengetahuan abu bakar as sidik yang membeli zinnirah dengan harga tinggi sejak itu dia tekun beribadah dan dengan kurnia allah kedua dua matanya yang itu bercahaya semula peristiwa yang me,0,0,0,0,0,0,0,0,0,0,0,0,dianya berlaku itu akhirnya sampai ke pengetahuan abu bakar as sidik yang membeli zinnirah dengan harga tinggi sejak itu dia tekun beribadah dan dengan kurnia allah kedua dua matanya yang itu bercahaya semula peristiwa yang me
assalamualaikum ibu kerudungan yang saya tidak kenal nyeletuk depan rumah saya mau survei katanya malah bertanya kenapa ada poster poster film dipajang di garasi gue bilang ya karena kerja di media kayak begitu terus mereka tidak jadi survei mungkin gue sama,0,0,0,0,0,0,0,0,0,0,0,0,assalamualaikum ibu kerudungan yang saya tidak kenal nyeletuk depan rumah saya mau survei katanya malah bertanya kenapa ada poster poster film dipajang di garasi gue bilang ya karena kerja di media kayak begitu terus mereka tidak jadi survei mungkin gue sama
ngewe gue mau ah,0,0,0,0,0,0,0,0,0,0,0,0,ngewe gue mau ah
ini mama orang ntt,0,0,0,0,0,0,0,0,0,0,0,0,ini mama orang ntt
ah namanya memang agak aneh sih tapi aku pikir karena saja tanggapnya sembari memanggut manggutkan kepala ringan meluncur saat melihat respons menggemaskan dari candy tanpa sadar tangannya terulur menguak surai sang puan,0,0,0,0,0,0,0,0,0,0,0,0,ah namanya memang agak aneh sih tapi aku pikir karena saja tanggapnya sembari memanggut manggutkan kepala ringan meluncur saat melihat respons menggemaskan dari candy tanpa sadar tangannya terulur menguak surai sang puan
jejak analog silakan di save kali saja mau di re post bulan depan mei percis tahun ya,0,0,0,0,0,0,0,0,0,0,0,0,jejak analog silakan di save kali saja mau di re post bulan depan mei percis tahun ya
ada partai komunis indonesia ya bu saya tak melihatnya,0,0,0,0,0,0,0,0,0,0,0,0,ada partai komunis indonesia ya bu saya tak melihatnya
belum pernah ada pelatih yang menjuarai piala dunia yang terbaru roberto martinez melatih belgia juga gagal di semifinal,0,0,0,0,0,0,0,0,0,0,0,0,belum pernah ada pelatih yang menjuarai piala dunia yang terbaru roberto martinez melatih belgia juga gagal di semifinal
isu rohingya memang perlu digoreng untuk agar presiden jokowi tampil layaknya seorang pemimpin bangsa besar,1,0,1,0,0,0,0,0,1,1,0,0,isu rohingya memang perlu digoreng untuk agar presiden jokowi tampil layaknya seorang pemimpin bangsa besar
kamu bolot lemot masa begitu doang tidak mengerti,1,1,1,0,0,0,1,0,0,1,0,0,kamu bolot lemot masa begitu doang tidak mengerti
dari rakyat biasa pada umumnya dan masih tetap bersahaja meski sudah jadi presiden kecuali semangat nya yang luar biasa untuk indonesia,0,0,0,0,0,0,0,0,0,0,0,0,dari rakyat biasa pada umumnya dan masih tetap bersahaja meski sudah jadi presiden kecuali semangat nya yang luar biasa untuk indonesia
makin ke sini makin merasa orang tidak ada habisnya tapi hidupnya tetap begitu begitu saja,0,1,0,0,0,0,0,0,0,0,0,0,makin ke sini makin merasa orang tidak ada habisnya tapi hidupnya tetap begitu begitu saja
oke masalahnya aku sistem informasi kesehatan daerah pun banding college mrs gan sbp aku just padah jangan banding result exam tiga buah sekolah ya bah paloi aku padah tiga ya paper exam lain bah bebal kamu paloi kah bodoh,0,1,0,0,0,0,0,0,0,0,0,0,oke masalahnya aku sistem informasi kesehatan daerah pun banding college mrs gan sbp aku just padah jangan banding result exam tiga buah sekolah ya bah paloi aku padah tiga ya paper exam lain bah bebal kamu paloi kah bodoh
itu pola pikir manusia berengsek yang sangat merugikan orang lain,1,1,1,0,0,0,0,0,1,1,0,0,itu pola pikir manusia berengsek yang sangat merugikan orang lain
tidak nih hitung hitung buat gantikan petar dan cari pemain yang lebih berkualitas,0,0,0,0,0,0,0,0,0,0,0,0,tidak nih hitung hitung buat gantikan petar dan cari pemain yang lebih berkualitas
ingin banget jilat,0,1,0,0,0,0,0,0,0,0,0,0,ingin banget jilat
apalagi teman gue yang sana yang gue chat panjang balasnya oke doang susu kontol manis kamu,1,1,1,0,0,0,0,0,1,1,0,0,apalagi teman gue yang sana yang gue chat panjang balasnya oke doang susu kontol manis kamu
neng andi minum kopi dulu gih kamu korsleting,1,1,1,0,0,0,1,0,0,1,0,0,neng andi minum kopi dulu gih kamu korsleting
serbuan tenaga kerja asing cina lalu polisi bersama lalu penyelundupan senjata api hmmm ada apa ya uniform resource locator,1,0,0,1,0,1,0,0,0,0,1,0,serbuan tenaga kerja asing cina lalu polisi bersama lalu penyelundupan senjata api hmmm ada apa ya uniform resource locator
rendang,0,0,0,0,0,0,0,0,0,0,0,0,rendang
main layangan benang kuat kan takut putus nanti tidak mungkin putus kita jarang bertengkar goblok,0,1,0,0,0,0,0,0,0,0,0,0,main layangan benang kuat kan takut putus nanti tidak mungkin putus kita jarang bertengkar goblok
waduh warung internet kamu suka amat mengikuti gue eh kamu posting kayak gambar di atas memang kamu sudah berani menghadapi polisi tolong nih bapak karena sudah masuk pasal penghinaan terhadap presiden,1,1,1,0,0,0,0,0,1,1,0,0,waduh warung internet kamu suka amat mengikuti gue eh kamu posting kayak gambar di atas memang kamu sudah berani menghadapi polisi tolong nih bapak karena sudah masuk pasal penghinaan terhadap presiden
tidak sembuh sembuh nya mereka kanda,1,1,0,1,0,0,0,0,1,0,1,0,tidak sembuh sembuh nya mereka kanda
akhirnya dapat pencerahan juga soal adora hilman alina too complicated tetapi fucker memang benar ada sih di rl memang nyatanya ada kok yang seniat itu buat jadi fucker enggak sih enggak paham sih kenapa mesti jadi fucker begitu apa sebenarnya dia penyuka sesama jenis yang show off begitu apa bagaimana sih,0,1,0,0,0,0,0,0,0,0,0,0,akhirnya dapat pencerahan juga soal adora hilman alina too complicated tetapi fucker memang benar ada sih di rl memang nyatanya ada kok yang seniat itu buat jadi fucker enggak sih enggak paham sih kenapa mesti jadi fucker begitu apa sebenarnya dia penyuka sesama jenis yang show off begitu apa bagaimana sih
mereka anggap operasi intelijen dasar manusia fiksi sana belajar dulu ilmu intelijen,1,1,0,1,0,0,0,0,1,0,1,0,mereka anggap operasi intelijen dasar manusia fiksi sana belajar dulu ilmu intelijen
eh ketahuan proyek nya cina yang garap terlalu apa putra putri indonesia tidak diberi kesempatan uniform resource locator,1,0,0,1,0,1,0,0,0,0,1,0,eh ketahuan proyek nya cina yang garap terlalu apa putra putri indonesia tidak diberi kesempatan uniform resource locator
tas berisi bom yang ditemukan semalam dekat indekos ternyata cuma tas isi alat kesehatan bikin geger yang belum balik saja berisik banget kemarin mobil polisi,0,0,0,0,0,0,0,0,0,0,0,0,tas berisi bom yang ditemukan semalam dekat indekos ternyata cuma tas isi alat kesehatan bikin geger yang belum balik saja berisik banget kemarin mobil polisi
lah gue sampai diejek ya gue adalah anggap bercandaan saja,0,1,0,0,0,0,0,0,0,0,0,0,lah gue sampai diejek ya gue adalah anggap bercandaan saja
lah saya tidak ada kitabnya p,0,0,0,0,0,0,0,0,0,0,0,0,lah saya tidak ada kitabnya p
program pembangunan pusat olahraga seni dan budaya di setiap kota kabupaten,0,0,0,0,0,0,0,0,0,0,0,0,program pembangunan pusat olahraga seni dan budaya di setiap kota kabupaten
logikanya arab saudi investasi ke cina t sementara cina investasi ke indonesia malah pada protes kan itu namanya,1,1,0,1,0,0,0,0,1,0,1,0,logikanya arab saudi investasi ke cina t sementara cina investasi ke indonesia malah pada protes kan itu namanya
ayo jaga keutuhan negara kesatuan republik indonesia tangkap penista agama hypertext transfer protocol over secure socket layer t co dxidq zqhv,1,0,1,0,0,0,0,0,1,0,0,1,ayo jaga keutuhan negara kesatuan republik indonesia tangkap penista agama hypertext transfer protocol over secure socket layer t co dxidq zqhv
berusahalah sampai melihat sih berbicara kepada sih tuli,0,0,0,0,0,0,0,0,0,0,0,0,berusahalah sampai melihat sih berbicara kepada sih tuli
ayo lengserkan jokowi dimulai dari bugis,1,0,1,0,0,0,0,0,1,0,0,1,ayo lengserkan jokowi dimulai dari bugis
se jokowi harus berani lengserkan gatot jokowi lagi,1,0,1,0,0,0,0,0,1,0,0,1,se jokowi harus berani lengserkan gatot jokowi lagi
dongok tahun kate kamu bodoh ada kayak begitu fitnah saja kamu gedekan otak di peningkatan sedikit kenapa,1,1,1,0,0,0,0,0,1,1,0,0,dongok tahun kate kamu bodoh ada kayak begitu fitnah saja kamu gedekan otak di peningkatan sedikit kenapa
karena kamu jb jbnya sudah siang coba tadi pagi pasti masih pagi iyakan tolong jangan tang wkwk,0,1,0,0,0,0,0,0,0,0,0,0,karena kamu jb jbnya sudah siang coba tadi pagi pasti masih pagi iyakan tolong jangan tang wkwk
tangkap ahok dan kelompok nya yang melakukan pemalsuan e kartu tanda penduduk karena merupakan pengkhianat bagi bangsa dan negara,1,0,0,1,0,0,0,0,1,0,0,1,tangkap ahok dan kelompok nya yang melakukan pemalsuan e kartu tanda penduduk karena merupakan pengkhianat bagi bangsa dan negara
